MONTE ALEGRE DE SERGIPE,Sergipe
MONTE ALEGRE DO PIAUÍ,Piauí
MONTE ALEGRE DO SUL,São Paulo
MONTE ALEGRE DOS CAMPOS,Rio Grande do Sul
MONTE AZUL,Minas Gerais
MONTE BELO,Minas Gerais
MONTE BELO DO SUL,Rio Grande do Sul
MONTE CARLO,Santa Catarina
MONTE CASTELO,São Paulo
MONTE CASTELO,Santa Catarina
MONTE DAS GAMELEIRAS,Rio Grande do Norte
MONTE DO CARMO,Tocantins
MONTE FORMOSO,Minas Gerais
MONTE HOREBE,Paraíba
MONTE NEGRO,Rondônia
MONTE SANTO,Bahia
MONTE SANTO DE MINAS,Minas Gerais
MONTE SANTO DO TOCANTINS,Tocantins
MONTE SIÃO,Minas Gerais
MONTEIRO,Paraíba
MONTEIRO LOBATO,São Paulo
MONTEIRÓPOLIS,Alagoas
MONTES ALTOS,Maranhão
MONTES CLAROS DE GOIÁS,Goiás
MONTEZUMA,Minas Gerais
MONTIVIDIU,Goiás
MONTIVIDIU DO NORTE,Goiás
MONÇÃO,Maranhão
MONÇÕES,São Paulo
MORADA NOVA,Ceará
MORADA NOVA DE MINAS,Minas Gerais
MORAÚJO,Ceará
MOREILÂNDIA,Pernambuco
MOREIRA SALES,Paraná
MORENO,Pernambuco
MORMAÇO,Rio Grande do Sul
MORPARÁ,Bahia
MORRINHOS DO SUL,Rio Grande do Sul
MORRO AGUDO DE GOIÁS,Goiás
MORRO CABEÇA NO TEMPO,Piauí
MORRO DA GARÇA,Minas Gerais
MORRO DO CHAPÉU DO PIAUÍ,Piauí
MORRO DO PILAR,Minas Gerais
MORRO GRANDE,Santa Catarina
MORRO REDONDO,Rio Grande do Sul
MORRO REUTER,Rio Grande do Sul
MORROS,Maranhão
MORTUGABA,Bahia
MORUNGABA,São Paulo
MOSSÂMEDES,Goiás
MOTUCA,São Paulo
MOZARLÂNDIA,Goiás
MUANÁ,Pará
MUCAJAÍ,Roraima
MUCAMBO,Ceará
MUCUGÊ,Bahia
MUCURICI,Espírito Santo
MUITOS CAPÕES,Rio Grande do Sul
MULITERNO,Rio Grande do Sul
MULUNGU,Ceará
MULUNGU,Paraíba
MULUNGU DO MORRO,Bahia
MUNHOZ,Minas Gerais
MUNHOZ DE MELO,Paraná
MUNIZ FERREIRA,Bahia
MUNIZ FREIRE,Espírito Santo
MUQUI,Espírito Santo
MUQUÉM DE SÃO FRANCISCO,Bahia
MURIBECA,Sergipe
MURICI,Alagoas
MURICI DOS PORTELAS,Piauí
MURICILÂNDIA,Tocantins
MURITIBA,Bahia
MURUTINGA DO SUL,São Paulo
MUTUM,Minas Gerais
MUTUNÓPOLIS,Goiás
MUTUÍPE,Bahia
MÁRIO CAMPOS,Minas Gerais
MÂNCIO LIMA,Acre
MÃE D'ÁGUA,Paraíba
MÃE DO RIO,Pará
NACIP RAYDAN,Minas Gerais
NANTES,São Paulo
NAQUE,Minas Gerais
NARANDIBA,São Paulo
NATALÂNDIA,Minas Gerais
NATIVIDADE,Tocantins
NATIVIDADE,Rio de Janeiro
NATIVIDADE DA SERRA,São Paulo
NATUBA,Paraíba
NATÉRCIA,Minas Gerais
NAZARENO,Minas Gerais
NAZAREZINHO,Paraíba
NAZARÉ,Tocantins
NAZARÉ,Bahia
NAZARÉ DA MATA,Pernambuco
NAZARÉ DO PIAUÍ,Piauí
NAZÁRIA,Piauí
NAZÁRIO,Goiás
NEPOMUCENO,Minas Gerais
NEVES PAULISTA,São Paulo
NEÓPOLIS,Sergipe
NHAMUNDÁ,Amazonas
NHANDEARA,São Paulo
NICOLAU VERGUEIRO,Rio Grande do Sul
NILO PEÇANHA,Bahia
NINA RODRIGUES,Maranhão
NINHEIRA,Minas Gerais
NIOAQUE,Mato Grosso do Sul
NIPOÃ,São Paulo
NOBRES,Mato Grosso
NONOAI,Rio Grande do Sul
NORDESTINA,Bahia
NORMANDIA,Roraima
NORTELÂNDIA,Mato Grosso
NOSSA SENHORA APARECIDA,Sergipe
NOSSA SENHORA DA GLÓRIA,Sergipe
NOSSA SENHORA DAS DORES,Sergipe
NOSSA SENHORA DAS GRAÇAS,Paraná
NOSSA SENHORA DE LOURDES,Sergipe
NOSSA SENHORA DE NAZARÉ,Piauí
NOSSA SENHORA DO LIVRAMENTO,Mato Grosso
NOSSA SENHORA DO SOCORRO,Sergipe
NOSSA SENHORA DOS REMÉDIOS,Piauí
NOVA ALIANÇA,São Paulo
NOVA ALIANÇA DO IVAÍ,Paraná
NOVA ALVORADA,Rio Grande do Sul
NOVA AMÉRICA,Goiás
NOVA AMÉRICA DA COLINA,Paraná
NOVA ARAÇÁ,Rio Grande do Sul
NOVA AURORA,Paraná
NOVA AURORA,Goiás
NOVA BANDEIRANTES,Mato Grosso
NOVA BASSANO,Rio Grande do Sul
NOVA BELÉM,Minas Gerais
NOVA BRASILÂNDIA,Mato Grosso
NOVA BRASILÂNDIA D'OESTE,Rondônia
NOVA CAMPINA,São Paulo
NOVA CANAÃ,Bahia
NOVA CANAÃ DO NORTE,Mato Grosso
NOVA CANAÃ PAULISTA,São Paulo
NOVA CANDELÁRIA,Rio Grande do Sul
NOVA CANTU,Paraná
NOVA CASTILHO,São Paulo
NOVA COLINAS,Maranhão
NOVA CRIXÁS,Goiás
NOVA CRUZ,Rio Grande do Norte
NOVA ERECHIM,Santa Catarina
NOVA ESPERANÇA DO PIRIÁ,Pará
NOVA ESPERANÇA DO SUDOESTE,Paraná
NOVA ESPERANÇA DO SUL,Rio Grande do Sul
NOVA EUROPA,São Paulo
NOVA FLORESTA,Paraíba
NOVA FÁTIMA,Bahia
NOVA FÁTIMA,Paraná
NOVA GUARITA,Mato Grosso
NOVA GUATAPORANGA,São Paulo
NOVA HARTZ,Rio Grande do Sul
NOVA IBIÁ,Bahia
NOVA IGUAÇU DE GOIÁS,Goiás
NOVA INDEPENDÊNCIA,São Paulo
NOVA IORQUE,Maranhão
NOVA IPIXUNA,Pará
NOVA ITABERABA,Santa Catarina
NOVA ITARANA,Bahia
NOVA LACERDA,Mato Grosso
NOVA LARANJEIRAS,Paraná
NOVA LONDRINA,Paraná
NOVA LUZITÂNIA,São Paulo
NOVA MAMORÉ,Rondônia
NOVA MARILÂNDIA,Mato Grosso
NOVA MARINGÁ,Mato Grosso
NOVA MONTE VERDE,Mato Grosso
NOVA MÓDICA,Minas Gerais
NOVA NAZARÉ,Mato Grosso
NOVA OLINDA,Tocantins
NOVA OLINDA,Ceará
NOVA OLINDA,Paraíba
NOVA OLINDA DO MARANHÃO,Maranhão
NOVA OLINDA DO NORTE,Amazonas
NOVA PALMA,Rio Grande do Sul
NOVA PALMEIRA,Paraíba
NOVA PONTE,Minas Gerais
NOVA PORTEIRINHA,Minas Gerais
NOVA PRATA DO IGUAÇU,Paraná
NOVA PÁDUA,Rio Grande do Sul
NOVA RAMADA,Rio Grande do Sul
NOVA REDENÇÃO,Bahia
NOVA RESENDE,Minas Gerais
NOVA ROMA,Goiás
NOVA ROMA DO SUL,Rio Grande do Sul
NOVA ROSALÂNDIA,Tocantins
NOVA SANTA BÁRBARA,Paraná
NOVA SANTA HELENA,Mato Grosso
NOVA SANTA ROSA,Paraná
NOVA SOURE,Bahia
NOVA TEBAS,Paraná
NOVA TIMBOTEUA,Pará
NOVA UBIRATÃ,Mato Grosso
NOVA UNIÃO,Rondônia
NOVA UNIÃO,Minas Gerais
NOVA VIÇOSA,Bahia
NOVAIS,São Paulo
NOVO ACORDO,Tocantins
NOVO AIRÃO,Amazonas
NOVO ALEGRE,Tocantins
NOVO ARIPUANÃ,Amazonas
NOVO BARREIRO,Rio Grande do Sul
NOVO BRASIL,Goiás
NOVO CABRAIS,Rio Grande do Sul
NOVO CRUZEIRO,Minas Gerais
NOVO HORIZONTE DO NORTE,Mato Grosso
NOVO HORIZONTE DO OESTE,Rondônia
NOVO HORIZONTE DO SUL,Mato Grosso do Sul
NOVO ITACOLOMI,Paraná
NOVO JARDIM,Tocantins
NOVO LINO,Alagoas
NOVO MACHADO,Rio Grande do Sul
NOVO MUNDO,Mato Grosso
NOVO ORIENTE,Ceará
NOVO ORIENTE DE MINAS,Minas Gerais
NOVO ORIENTE DO PIAUÍ,Piauí
NOVO PLANALTO,Goiás
NOVO PROGRESSO,Pará
NOVO REPARTIMENTO,Pará
NOVO SANTO ANTÔNIO,Piauí
NOVO SANTO ANTÔNIO,Mato Grosso
NOVO SÃO JOAQUIM,Mato Grosso
NOVO TIRADENTES,Rio Grande do Sul
NOVO TRIUNFO,Bahia
NOVO XINGU,Rio Grande do Sul
NOVORIZONTE,Minas Gerais
NUPORANGA,São Paulo
NÍSIA FLORESTA,Rio Grande do Norte
OCARA,Ceará
OCAUÇU,São Paulo
OEIRAS,Piauí
OEIRAS DO PARÁ,Pará
OIAPOQUE,Amapá
OLARIA,Minas Gerais
OLHO D'ÁGUA,Paraíba
OLHO D'ÁGUA DAS CUNHÃS,Maranhão
OLHO D'ÁGUA DAS FLORES,Alagoas
OLHO D'ÁGUA DO CASADO,Alagoas
OLHO D'ÁGUA DO PIAUÍ,Piauí
OLHO D'ÁGUA GRANDE,Alagoas
OLHO-D'ÁGUA DO BORGES,Rio Grande do Norte
OLHOS-D'ÁGUA,Minas Gerais
OLINDA NOVA DO MARANHÃO,Maranhão
OLINDINA,Bahia
OLIVEDOS,Paraíba
OLIVEIRA DE FÁTIMA,Tocantins
OLIVEIRA DOS BREJINHOS,Bahia
OLIVEIRA FORTES,Minas Gerais
OLIVENÇA,Alagoas
OLÍMPIO NORONHA,Minas Gerais
ONDA VERDE,São Paulo
ONÇA DE PITANGUI,Minas Gerais
ORATÓRIOS,Minas Gerais
ORIENTE,São Paulo
ORINDIÚVA,São Paulo
ORIXIMINÁ,Pará
ORIZONA,Goiás
ORIZÂNIA,Minas Gerais
OROBÓ,Pernambuco
OROCÓ,Pernambuco
ORTIGUEIRA,Paraná
ORÓS,Ceará
OSCAR BRESSANE,São Paulo
OURICURI,Pernambuco
OURILÂNDIA DO NORTE,Pará
OURIZONA,Paraná
OURIÇANGAS,Bahia
OURO,Santa Catarina
OURO PRETO DO OESTE,Rondônia
OURO VELHO,Paraíba
OURO VERDE,São Paulo
OURO VERDE,Santa Catarina
OURO VERDE DE GOIÁS,Goiás
OURO VERDE DE MINAS,Minas Gerais
OURO VERDE DO OESTE,Paraná
OUROESTE,São Paulo
OUROLÂNDIA,Bahia
OURÉM,Pará
OUVIDOR,Goiás
PACAEMBU,São Paulo
PACAJUS,Ceará
PACAJÁ,Pará
PACARAIMA,Roraima
PACATUBA,Ceará
PACATUBA,Sergipe
PACOTI,Ceará
PACUJÁ,Ceará
PADRE BERNARDO,Goiás
PADRE CARVALHO,Minas Gerais
PADRE MARCOS,Piauí
PADRE PARAÍSO,Minas Gerais
PAES LANDIM,Piauí
PAI PEDRO,Minas Gerais
PAIAL,Santa Catarina
PAIM FILHO,Rio Grande do Sul
PAINEIRAS,Minas Gerais
PAINEL,Santa Catarina
PAINS,Minas Gerais
PAIVA,Minas Gerais
PAIÇANDU,Paraná
PAJEÚ DO PIAUÍ,Piauí
PALESTINA,Alagoas
PALESTINA,São Paulo
PALESTINA DE GOIÁS,Goiás
PALESTINA DO PARÁ,Pará
PALHANO,Ceará
PALMA,Minas Gerais
PALMA SOLA,Santa Catarina
PALMARES PAULISTA,São Paulo
PALMAS DE MONTE ALTO,Bahia
PALMEIRA D'OESTE,São Paulo
PALMEIRA DO PIAUÍ,Piauí
PALMEIRAIS,Piauí
PALMEIRANTE,Tocantins
PALMEIRAS,Bahia
PALMEIRAS DO TOCANTINS,Tocantins
PALMEIRINA,Pernambuco
PALMEIRÂNDIA,Maranhão
PALMEIRÓPOLIS,Tocantins
PALMELO,Goiás
PALMINÓPOLIS,Goiás
PALMITINHO,Rio Grande do Sul
PALMÁCIA,Ceará
PALMÓPOLIS,Minas Gerais
PANAMÁ,Goiás
PANELAS,Pernambuco
PANORAMA,São Paulo
PAPAGAIOS,Minas Gerais
PAQUETÁ,Piauí
PARACAMBI,Rio de Janeiro
PARAGOMINAS,Pará
PARAIBANO,Maranhão
PARAIBUNA,São Paulo
PARAIPABA,Ceará
PARAISÓPOLIS,Minas Gerais
PARAMBU,Ceará
PARAMIRIM,Bahia
PARAMOTI,Ceará
PARANACITY,Paraná
PARANAIGUARA,Goiás
PARANAPOEMA,Paraná
PARANAPUÃ,São Paulo
PARANATAMA,Pernambuco
PARANATINGA,Mato Grosso
PARANAÍTA,Mato Grosso
PARANHOS,Mato Grosso do Sul
PARANÁ,Rio Grande do Norte
PARANÃ,Tocantins
PARAOPEBA,Minas Gerais
PARAPUÃ,São Paulo
PARARI,Paraíba
PARATINGA,Bahia
PARATY,Rio de Janeiro
PARAZINHO,Rio Grande do Norte
PARAÍSO,São Paulo
PARAÍSO,Santa Catarina
PARAÍSO DAS ÁGUAS,Mato Grosso do Sul
PARAÍSO DO NORTE,Paraná
PARAÍSO DO SUL,Rio Grande do Sul
PARAÚ,Rio Grande do Norte
PARAÚNA,Goiás
PARDINHO,São Paulo
PARECI NOVO,Rio Grande do Sul
PARECIS,Rondônia
PARELHAS,Rio Grande do Norte
PARICONHA,Alagoas
PARINTINS,Amazonas
PARIPIRANGA,Bahia
PARIPUEIRA,Alagoas
PARIQUERA-AÇU,São Paulo
PARISI,São Paulo
PARNAGUÁ,Piauí
PARNARAMA,Maranhão
PARNAÍBA,Piauí
PASSA E FICA,Rio Grande do Norte
PASSA QUATRO,Minas Gerais
PASSA SETE,Rio Grande do Sul
PASSA TEMPO,Minas Gerais
PASSA-VINTE,Minas Gerais
PASSABÉM,Minas Gerais
PASSAGEM,Rio Grande do Norte
PASSAGEM,Paraíba
PASSAGEM FRANCA,Maranhão
PASSAGEM FRANCA DO PIAUÍ,Piauí
PASSIRA,Pernambuco
PASSO DE CAMARAGIBE,Alagoas
PASSO DO SOBRADO,Rio Grande do Sul
PASSOS MAIA,Santa Catarina
PASTOS BONS,Maranhão
PATIS,Minas Gerais
PATO BRAGADO,Paraná
PATOS,Paraíba
PATOS DO PIAUÍ,Piauí
PATROCÍNIO DO MURIAÉ,Minas Gerais
PATROCÍNIO PAULISTA,São Paulo
PATU,Rio Grande do Norte
PAU BRASIL,Bahia
PAU D'ARCO,Pará
PAU D'ARCO,Tocantins
PAU D'ARCO DO PIAUÍ,Piauí
PAU DOS FERROS,Rio Grande do Norte
PAUDALHO,Pernambuco
PAUINI,Amazonas
PAULA CÂNDIDO,Minas Gerais
PAULA FREITAS,Paraná
PAULICÉIA,São Paulo
PAULINO NEVES,Maranhão
PAULISTA,Paraíba
PAULISTA,Pernambuco
PAULISTANA,Piauí
PAULISTAS,Minas Gerais
PAULISTÂNIA,São Paulo
PAULO BENTO,Rio Grande do Sul
PAULO DE FARIA,São Paulo
PAULO FRONTIN,Paraná
PAULO JACINTO,Alagoas
PAULO LOPES,Santa Catarina
PAULO RAMOS,Maranhão
PAVERAMA,Rio Grande do Sul
PAVUSSU,Piauí
PAVÃO,Minas Gerais
PAÇO DO LUMIAR,Maranhão
PEABIRU,Paraná
PEDRA,Pernambuco
PEDRA AZUL,Minas Gerais
PEDRA BELA,São Paulo
PEDRA BONITA,Minas Gerais
PEDRA BRANCA,Ceará
PEDRA BRANCA,Paraíba
PEDRA BRANCA DO AMAPARI,Amapá
PEDRA DO ANTA,Minas Gerais
PEDRA DO INDAIÁ,Minas Gerais
PEDRA DOURADA,Minas Gerais
PEDRA GRANDE,Rio Grande do Norte
PEDRA LAVRADA,Paraíba
PEDRA MOLE,Sergipe
PEDRA PRETA,Rio Grande do Norte
PEDRA PRETA,Mato Grosso
PEDRALVA,Minas Gerais
PEDRANÓPOLIS,São Paulo
PEDRAS ALTAS,Rio Grande do Sul
PEDRAS DE FOGO,Paraíba
PEDRAS DE MARIA DA CRUZ,Minas Gerais
PEDRAS GRANDES,Santa Catarina
PEDREGULHO,São Paulo
PEDRINHAS,Sergipe
PEDRINHAS PAULISTA,São Paulo
PEDRINÓPOLIS,Minas Gerais
PEDRO AFONSO,Tocantins
PEDRO ALEXANDRE,Bahia
PEDRO AVELINO,Rio Grande do Norte
PEDRO CANÁRIO,Espírito Santo
PEDRO DE TOLEDO,São Paulo
PEDRO DO ROSÁRIO,Maranhão
PEDRO GOMES,Mato Grosso do Sul
PEDRO II,Piauí
PEDRO LAURENTINO,Piauí
PEDRO OSÓRIO,Rio Grande do Sul
PEDRO RÉGIS,Paraíba
PEDRO TEIXEIRA,Minas Gerais
PEDRO VELHO,Rio Grande do Norte
PEDRÃO,Bahia
PEIXE,Tocantins
PEIXE-BOI,Pará
PEJUÇARA,Rio Grande do Sul
PENAFORTE,Ceará
PENALVA,Maranhão
PENDÊNCIAS,Rio Grande do Norte
PENTECOSTE,Ceará
PEQUERI,Minas Gerais
PEQUI,Minas Gerais
PEQUIZEIRO,Tocantins
PERDIGÃO,Minas Gerais
PERDIZES,Minas Gerais
PEREIRAS,São Paulo
PEREIRO,Ceará
PERI MIRIM,Maranhão
PERIQUITO,Minas Gerais
PERITIBA,Santa Catarina
PERITORÓ,Maranhão
PEROBAL,Paraná
PEROLÂNDIA,Goiás
PESCADOR,Minas Gerais
PESCARIA BRAVA,Santa Catarina
PESQUEIRA,Pernambuco
PETROLINA DE GOIÁS,Goiás
PETROLÂNDIA,Pernambuco
PETROLÂNDIA,Santa Catarina
PEÇANHA,Minas Gerais
PIACATU,São Paulo
PIANCÓ,Paraíba
PIATÃ,Bahia
PIAU,Minas Gerais
PIAÇABUÇU,Alagoas
PICADA CAFÉ,Rio Grande do Sul
PICUÍ,Paraíba
PIEDADE DE CARATINGA,Minas Gerais
PIEDADE DE PONTE NOVA,Minas Gerais
PIEDADE DO RIO GRANDE,Minas Gerais
PIEDADE DOS GERAIS,Minas Gerais
PILAR,Paraíba
PILAR,Alagoas
PILAR DE GOIÁS,Goiás
PILÃO ARCADO,Bahia
PILÕES,Rio Grande do Norte
PILÕES,Paraíba
PILÕEZINHOS,Paraíba
PIMENTA,Minas Gerais
PIMENTEIRAS,Piauí
PIMENTEIRAS DO OESTE,Rondônia
PINDARÉ-MIRIM,Maranhão
PINDAÍ,Bahia
PINDOBA,Alagoas
PINDOBAÇU,Bahia
PINDORAMA DO TOCANTINS,Tocantins
PINDORETAMA,Ceará
PINGO-D'ÁGUA,Minas Gerais
PINHAL,Rio Grande do Sul
PINHAL DA SERRA,Rio Grande do Sul
PINHAL DE SÃO BENTO,Paraná
PINHAL GRANDE,Rio Grande do Sul
PINHALÃO,Paraná
PINHEIRINHO DO VALE,Rio Grande do Sul
PINHEIRO,Maranhão
PINHEIRO MACHADO,Rio Grande do Sul
PINHEIRO PRETO,Santa Catarina
PINHÃO,Sergipe
PINHÃO,Paraná
PINTADAS,Bahia
PINTO BANDEIRA,Rio Grande do Sul
PINTÓPOLIS,Minas Gerais
PIO IX,Piauí
PIO XII,Maranhão
PIQUEROBI,São Paulo
PIQUETE,São Paulo
PIRACEMA,Minas Gerais
PIRACURUCA,Piauí
PIRAJUBA,Minas Gerais
PIRAMBU,Sergipe
PIRANGI,São Paulo
PIRANGUINHO,Minas Gerais
PIRANGUÇU,Minas Gerais
PIRANHAS,Alagoas
PIRANHAS,Goiás
PIRAPEMAS,Maranhão
PIRAPETINGA,Minas Gerais
PIRAPORA DO BOM JESUS,São Paulo
PIRAPOZINHO,São Paulo
PIRAPÓ,Rio Grande do Sul
PIRAQUARA,Paraná
PIRAQUÊ,Tocantins
PIRATINI,Rio Grande do Sul
PIRATININGA,São Paulo
PIRAÍ DO NORTE,Bahia
PIRAÍ DO SUL,Paraná
PIRAÚBA,Minas Gerais
PIRENÓPOLIS,Goiás
PIRES FERREIRA,Ceará
PIRIPIRI,Piauí
PIRIPÁ,Bahia
PIRITIBA,Bahia
PIRPIRITUBA,Paraíba
PITANGA,Paraná
PITANGUEIRAS,São Paulo
PITANGUEIRAS,Paraná
PITIMBU,Paraíba
PIUM,Tocantins
PIÇARRA,Pará
PLACAS,Pará
PLANALTINA DO PARANÁ,Paraná
PLANALTINO,Bahia
PLANALTO,Bahia
PLANALTO,São Paulo
PLANALTO,Paraná
PLANALTO,Rio Grande do Sul
PLANALTO ALEGRE,Santa Catarina
PLANALTO DA SERRA,Mato Grosso
PLANURA,Minas Gerais
PLATINA,São Paulo
PLÁCIDO DE CASTRO,Acre
POCINHOS,Paraíba
POCRANE,Minas Gerais
POJUCA,Bahia
POLONI,São Paulo
POMBAL,Paraíba
POMBOS,Pernambuco
PONGAÍ,São Paulo
PONTA DE PEDRAS,Pará
PONTAL,São Paulo
PONTAL DO ARAGUAIA,Mato Grosso
PONTAL DO PARANÁ,Paraná
PONTALINA,Goiás
PONTALINDA,São Paulo
PONTE ALTA,Santa Catarina
PONTE ALTA DO BOM JESUS,Tocantins
PONTE ALTA DO NORTE,Santa Catarina
PONTE ALTA DO TOCANTINS,Tocantins
PONTE BRANCA,Mato Grosso
PONTE PRETA,Rio Grande do Sul
PONTE SERRADA,Santa Catarina
PONTES GESTAL,São Paulo
PONTO BELO,Espírito Santo
PONTO CHIQUE,Minas Gerais
PONTO DOS VOLANTES,Minas Gerais
PONTO NOVO,Bahia
PONTÃO,Rio Grande do Sul
POPULINA,São Paulo
PORANGA,Ceará
PORANGABA,São Paulo
PORECATU,Paraná
PORTALEGRE,Rio Grande do Norte
PORTEIRAS,Ceará
PORTEIRINHA,Minas Gerais
PORTEIRÃO,Goiás
PORTEL,Pará
PORTELÂNDIA,Goiás
PORTO,Piauí
PORTO ACRE,Acre
PORTO ALEGRE DO NORTE,Mato Grosso
PORTO ALEGRE DO PIAUÍ,Piauí
PORTO ALEGRE DO TOCANTINS,Tocantins
PORTO AMAZONAS,Paraná
PORTO BARREIRO,Paraná
PORTO BELO,Santa Catarina
PORTO CALVO,Alagoas
PORTO DA FOLHA,Sergipe
PORTO DE MOZ,Pará
PORTO DE PEDRAS,Alagoas
PORTO DO MANGUE,Rio Grande do Norte
PORTO DOS GAÚCHOS,Mato Grosso
PORTO ESPERIDIÃO,Mato Grosso
PORTO ESTRELA,Mato Grosso
PORTO FIRME,Minas Gerais
PORTO GRANDE,Amapá
PORTO LUCENA,Rio Grande do Sul
PORTO MAUÁ,Rio Grande do Sul
PORTO MURTINHO,Mato Grosso do Sul
PORTO REAL DO COLÉGIO,Alagoas
PORTO RICO,Paraná
PORTO RICO DO MARANHÃO,Maranhão
PORTO VERA CRUZ,Rio Grande do Sul
PORTO VITÓRIA,Paraná
PORTO WALTER,Acre
PORTO XAVIER,Rio Grande do Sul
POSSE,Goiás
POTENGI,Ceará
POTIM,São Paulo
POTIRAGUÁ,Bahia
POTIRENDABA,São Paulo
POTIRETAMA,Ceará
POUSO ALTO,Minas Gerais
POUSO NOVO,Rio Grande do Sul
POXORÉU,Mato Grosso
POÇO BRANCO,Rio Grande do Norte
POÇO DANTAS,Paraíba
POÇO DAS ANTAS,Rio Grande do Sul
POÇO DAS TRINCHEIRAS,Alagoas
POÇO DE JOSÉ DE MOURA,Paraíba
POÇO REDONDO,Sergipe
POÇO VERDE,Sergipe
POÇÃO,Pernambuco
POÇÃO DE PEDRAS,Maranhão
POÇÕES,Bahia
PRACINHA,São Paulo
PRACUÚBA,Amapá
PRADO,Bahia
PRADO FERREIRA,Paraná
PRADOS,Minas Gerais
PRAIA NORTE,Tocantins
PRAINHA,Pará
PRANCHITA,Paraná
PRATA,Paraíba
PRATA,Minas Gerais
PRATA DO PIAUÍ,Piauí
PRATINHA,Minas Gerais
PRATÁPOLIS,Minas Gerais
PRATÂNIA,São Paulo
PRESIDENTE ALVES,São Paulo
PRESIDENTE BERNARDES,Minas Gerais
PRESIDENTE BERNARDES,São Paulo
PRESIDENTE CASTELLO BRANCO,Santa Catarina
PRESIDENTE CASTELO BRANCO,Paraná
PRESIDENTE DUTRA,Maranhão
PRESIDENTE DUTRA,Bahia
PRESIDENTE FIGUEIREDO,Amazonas
PRESIDENTE JUSCELINO,Maranhão
PRESIDENTE JUSCELINO,Minas Gerais
PRESIDENTE JÂNIO QUADROS,Bahia
PRESIDENTE KENNEDY,Tocantins
PRESIDENTE KENNEDY,Espírito Santo
PRESIDENTE KUBITSCHEK,Minas Gerais
PRESIDENTE LUCENA,Rio Grande do Sul
PRESIDENTE NEREU,Santa Catarina
PRESIDENTE OLEGÁRIO,Minas Gerais
PRESIDENTE SARNEY,Maranhão
PRESIDENTE TANCREDO NEVES,Bahia
PRESIDENTE VARGAS,Maranhão
PRIMAVERA,Pará
PRIMAVERA,Pernambuco
PRIMAVERA DE RONDÔNIA,Rondônia
PRIMEIRA CRUZ,Maranhão
PRIMEIRO DE MAIO,Paraná
PRINCESA,Santa Catarina
PROFESSOR JAMIL,Goiás
PROGRESSO,Rio Grande do Sul
PROPRIÁ,Sergipe
PROTÁSIO ALVES,Rio Grande do Sul
PRUDENTE DE MORAIS,Minas Gerais
PRUDENTÓPOLIS,Paraná
PUGMIL,Tocantins
PUREZA,Rio Grande do Norte
PUTINGA,Rio Grande do Sul
PUXINANÃ,Paraíba
PÃO DE AÇÚCAR,Alagoas
PÉ DE SERRA,Bahia
PÉROLA,Paraná
PÉROLA D'OESTE,Paraná
QUADRA,São Paulo
QUARTEL GERAL,Minas Gerais
QUARTO CENTENÁRIO,Paraná
QUATIGUÁ,Paraná
QUATIPURU,Pará
QUATIS,Rio de Janeiro
QUATRO BARRAS,Paraná
QUATRO IRMÃOS,Rio Grande do Sul
QUATRO PONTES,Paraná
QUATÁ,São Paulo
QUEBRANGULO,Alagoas
QUEDAS DO IGUAÇU,Paraná
QUEIMADA NOVA,Piauí
QUEIMADAS,Paraíba
QUEIMADAS,Bahia
QUEIROZ,São Paulo
QUELUZ,São Paulo
QUELUZITO,Minas Gerais
QUERÊNCIA,Mato Grosso
QUERÊNCIA DO NORTE,Paraná
QUEVEDOS,Rio Grande do Sul
QUIJINGUE,Bahia
QUILOMBO,Santa Catarina
QUINTA DO SOL,Paraná
QUINTANA,São Paulo
QUINZE DE NOVEMBRO,Rio Grande do Sul
QUIPAPÁ,Pernambuco
QUIRINÓPOLIS,Goiás
QUISSAMÃ,Rio de Janeiro
QUITANDINHA,Paraná
QUITERIANÓPOLIS,Ceará
QUIXABA,Paraíba
QUIXABA,Pernambuco
QUIXABEIRA,Bahia
QUIXELÔ,Ceará
QUIXERÉ,Ceará
RAFAEL FERNANDES,Rio Grande do Norte
RAFAEL GODEIRO,Rio Grande do Norte
RAFAEL JAMBEIRO,Bahia
RAFARD,São Paulo
RAMILÂNDIA,Paraná
RANCHO ALEGRE,Paraná
RANCHO ALEGRE D'OESTE,Paraná
RANCHO QUEIMADO,Santa Catarina
RAUL SOARES,Minas Gerais
REBOUÇAS,Paraná
RECREIO,Minas Gerais
RECURSOLÂNDIA,Tocantins
REDENTORA,Rio Grande do Sul
REDENÇÃO DA SERRA,São Paulo
REDENÇÃO DO GURGUÉIA,Piauí
REDUTO,Minas Gerais
REGENERAÇÃO,Piauí
REGENTE FEIJÓ,São Paulo
REGINÓPOLIS,São Paulo
RELVADO,Rio Grande do Sul
REMANSO,Bahia
REMÍGIO,Paraíba
RENASCENÇA,Paraná
RERIUTABA,Ceará
RESENDE COSTA,Minas Gerais
RESERVA DO CABAÇAL,Mato Grosso
RESERVA DO IGUAÇU,Paraná
RESSAQUINHA,Minas Gerais
RESTINGA,São Paulo
RESTINGA SÊCA,Rio Grande do Sul
RETIROLÂNDIA,Bahia
RIACHINHO,Tocantins
RIACHINHO,Minas Gerais
RIACHO DA CRUZ,Rio Grande do Norte
RIACHO DAS ALMAS,Pernambuco
RIACHO DE SANTANA,Rio Grande do Norte
RIACHO DE SANTANA,Bahia
RIACHO DE SANTO ANTÔNIO,Paraíba
