id,meio,nome,cidade,regiao_metropolitana,uf,estado,regiao,pais,fonte,cidade_id_ibge
id3232,Online,PORTAL MORADA,ARARAQUARA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3503208
id3233,Online,JORNAL CIDADE NEWS ARARAQUARA,ARARAQUARA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3503208
id3234,Online,TRIBUNA IMPRESSA - ARARAQUARA.COM,ARARAQUARA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3503208
id3977,Jornal,O IMPARCIAL,ARARAQUARA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3503208
id3978,Jornal,TRIBUNA ARARAQUARA (EX TRIBUNA IMPRESSA),ARARAQUARA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3503208
id3979,Jornal,JORNAL DE ARARAQUARA,ARARAQUARA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3503208
id3980,Jornal,FOLHA DA CIDADE,ARARAQUARA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3503208
id3981,Jornal,CIDADE NEWS (EX CIRCULANDO NEWS),ARARAQUARA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3503208
id3982,Jornal,OPINIAO JORNAL,ARARAS,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3503307
id5555,Jornal,OPINIÃO,ARARAS,n/d,SP,São Paulo,Sudeste,Brasil,Adjori-SP,3503307
id5556,Jornal,TRIBUNA DO POVO,ARARAS,n/d,SP,São Paulo,Sudeste,Brasil,Adjori-SP,3503307
id1473,Jornal,TRIBUNA DO ARARIPE,ARARIPINA,n/d,PE,Pernambuco,Nordeste,Brasil,Secom/PR,2601102
id1474,Jornal,FOLHA DO ARARIPE,ARARIPINA,n/d,PE,Pernambuco,Nordeste,Brasil,Secom/PR,2601102
id1996,Jornal,JORNAL LEMOS,ARARUAMA,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,3300209
id1997,Jornal,O CIDADAO,ARARUAMA,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,3300209
id1998,Jornal,A FOLHA DA REGIAO,ARARUAMA,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,3300209
id1999,Jornal,JORNAL GOSPEL LAGOS,ARARUAMA,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,3300209
id2000,Jornal,CORREIO DA CIDADANIA,ARARUAMA,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,3300209
id2001,Jornal,GRANDE ESTILO,ARARUAMA,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,3300209
id2002,Jornal,JORNAL HORA CERTA,ARARUAMA,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,3300209
id2003,Jornal,NOTICIA LOCAL,ARARUAMA,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,3300209
id2004,Jornal,JORNAL DA CIDADE,ARARUAMA,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,3300209
id2005,Jornal,A VOZ DE ARARUAMA,ARARUAMA,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,3300209
id1426,Online,PORTAL ARARUNA ONLINE,ARARUNA,n/d,PB,Paraíba,Nordeste,Brasil,Secom/PR,"Nome_Município
ARARUNA    2501005
ARARUNA    4101705
Name: Código Município Completo, dtype: int64"
id1642,Jornal,O POPULAR DO PARANA,ARAUCÁRIA,RM Curitiba,PR,Paraná,Sul,Brasil,Secom/PR,4101804
id5537,Jornal,JORNAL O POPULAR DO PARANÁ,ARAUCÁRIA,RM Curitiba,PR,Paraná,Sul,Brasil,Adjori-Pr,4101804
id729,Online,DIARIO DE ARAXA,ARAXÁ,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR,3104007
id823,Jornal,O PLANALTO,ARAXÁ,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR,3104007
id824,Jornal,CORREIO DE ARAXA,ARAXÁ,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR,3104007
id825,Jornal,INTERAÇAO,ARAXÁ,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR,3104007
id826,Jornal,JORNAL CLARIM,ARAXÁ,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR,3104007
id827,Jornal,JORNAL DE ARCOS,ARCOS,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR,3104205
id828,Jornal,CORREIO CENTRO OESTE,ARCOS,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR,3104205
id829,Jornal,JORNAL DA CIDADE,ARCOS,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR,3104205
id1475,Jornal,TRIBUNA DA REGIAO,ARCOVERDE,n/d,PE,Pernambuco,Nordeste,Brasil,Secom/PR,2601201
id2278,Online,RONDÔNIA VIP,ARIQUEMES,n/d,RO,Rondônia,Norte,Brasil,Secom/PR,1100023
id2279,Online,ARIQUEMES AGORA,ARIQUEMES,n/d,RO,Rondônia,Norte,Brasil,Secom/PR,1100023
id2280,Online,ALERTA RONDÔNIA,ARIQUEMES,n/d,RO,Rondônia,Norte,Brasil,Secom/PR,1100023
id2315,Jornal,DIARIO DE RONDONIA - VOZ REGIONAL,ARIQUEMES,n/d,RO,Rondônia,Norte,Brasil,Secom/PR,1100023
id2316,Jornal,NOSSA FOLHA,ARIQUEMES,n/d,RO,Rondônia,Norte,Brasil,Secom/PR,1100023
id2317,Jornal,O VALE DO JAMARI,ARIQUEMES,n/d,RO,Rondônia,Norte,Brasil,Secom/PR,1100023
id2006,Jornal,PRIMEIRA HORA,ARMAÇÃO DOS BÚZIOS,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,3300233
id2007,Jornal,O PERU MOLHADO,ARMAÇÃO DOS BÚZIOS,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,3300233
id2008,Jornal,O FALA SERIO,ARMAÇÃO DOS BÚZIOS,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,3300233
id5375,Jornal,O REGIONAL SUL,ARMAZÉM,n/d,SC,Santa Catarina,Sul,Brasil,Adjori-Sc,4201505
id2009,Jornal,A SHAMA,ARRAIAL DO CABO,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,3300258
id2010,Jornal,TRIBUNA DOS MUNICIPIOS,ARRAIAL DO CABO,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,3300258
id2011,Jornal,FOCO LAGOS,ARRAIAL DO CABO,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,3300258
id5158,Jornal,O ALTO TAQUARI,ARROIO DO MEIO,n/d,RS,Rio Grande do Sul,Sul,Brasil,Adjori-Rs,4301008
id5159,Jornal,O INFORMATIVO DE ARROIO DO MEIO,ARROIO DO MEIO,n/d,RS,Rio Grande do Sul,Sul,Brasil,Adjori-Rs,4301008
id2467,Jornal,A EVOLUÇAO,ARROIO GRANDE,n/d,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR,4301305
id2468,Jornal,CORREIO DO SUL,ARROIO GRANDE,n/d,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR,4301305
id5160,Jornal,A EVOLUÇÃO REGIONAL,ARROIO GRANDE,n/d,RS,Rio Grande do Sul,Sul,Brasil,Adjori-Rs,4301305
id5161,Jornal,MERIDIONAL,ARROIO GRANDE,n/d,RS,Rio Grande do Sul,Sul,Brasil,Adjori-Rs,4301305
id5162,Jornal,JORNAL CORREIO DO SUL REGIONAL,ARROIO GRANDE,n/d,RS,Rio Grande do Sul,Sul,Brasil,Adjori-Rs,4301305
id3984,Jornal,JORNAL MAIS,ARTUR NOGUEIRA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3503802
id5083,Online,PORTAL NOGUEIRENSE,ARTUR NOGUEIRA,n/d,SP,São Paulo,Sudeste,Brasil,Atlas da Notícia,3503802
id3985,Jornal,JORNAL DA CIDADE E REGIAO,ARUJÁ,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,3503901
id3986,Jornal,JORNAL DE ARUJA,ARUJÁ,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,3503901
id2892,Jornal,JORNAL PAROLE,ASCURRA,n/d,SC,Santa Catarina,Sul,Brasil,Secom/PR,4201703
id1643,Jornal,SOL NASCENTE,ASSAÍ,n/d,PR,Paraná,Sul,Brasil,Secom/PR,4101903
id3235,Online,DIARIO DE ASSIS,ASSIS,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3504008
id3236,Online,ASSISCITY,ASSIS,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3504008
id3988,Jornal,VOZ DA TERRA,ASSIS,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3504008
id3989,Jornal,JORNAL DOS NEGOCIOS,ASSIS,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3504008
id3990,Jornal,DIÁRIO DE ASSIS,ASSIS,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3504008
id3991,Jornal,NOVA COMARCA,ASSIS,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3504008
id5557,Jornal,JORNAL DE ASSIS,ASSIS,n/d,SP,São Paulo,Sudeste,Brasil,Adjori-SP,3504008
id5665,Jornal,A VOZ DA TERRA,ASSIS,n/d,SP,São Paulo,Sudeste,Brasil,Central de Diários,3504008
id1521,Online,O REGIONAL NET,ASSIS CHATEAUBRIAND,n/d,PR,Paraná,Sul,Brasil,Secom/PR,4102000
id1644,Jornal,O REGIONAL DE ASSIS CHATEAUBRIAND,ASSIS CHATEAUBRIAND,n/d,PR,Paraná,Sul,Brasil,Secom/PR,4102000
id5538,Jornal,JORNAL O REGIONAL,ASSIS CHATEAUBRIAND,n/d,PR,Paraná,Sul,Brasil,Adjori-Pr,4102000
id4971,Online,JAMBO VERDE,ATALAIA DO NORTE,n/d,AM,Amazonas,Norte,Brasil,Atlas da Notícia,1300201
id3237,Online,REVISTA AUTO BUS,ATIBAIA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3504107
id3992,Jornal,JORNAL DA CIDADE,ATIBAIA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3504107
id3993,Jornal,ATIBAIA HOJE,ATIBAIA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3504107
id3994,Jornal,O ATIBAIENSE,ATIBAIA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3504107
id5004,Jornal,JORNAL O ATIBAIENSE,ATIBAIA,n/d,SP,São Paulo,Sudeste,Brasil,Atlas da Notícia,3504107
id4846,Jornal,CORREIO DO NORTE,AUGUSTINÓPOLIS,n/d,TO,Tocantins,Norte,Brasil,Secom/PR,1702554
id3995,Jornal,FOLHA DE AVARE,AVARÉ,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3504503
id3996,Jornal,A COMARCA REGIONAL,AVARÉ,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3504503
id3997,Jornal,A VOZ DO VALE,AVARÉ,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3504503
id5759,Jornal,A COMARCA,AVARÉ,n/d,SP,São Paulo,Sudeste,Brasil,GPI/PROJOR,3504503
id705,Jornal,AGORA BACABAL,BACABAL,n/d,MA,Maranhão,Nordeste,Brasil,Secom/PR,2101202
id830,Jornal,O PATRIOTA,BAEPENDI,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR,3104908
id831,Jornal,PANORAMA,BAEPENDI,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR,3104908
id2345,Online,JORNAL FOLHA DO SUL,BAGÉ,n/d,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR,4301602
id2469,Jornal,JORNAL CLASSI- SUL,BAGÉ,n/d,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR,4301602
id2470,Jornal,JORNAL FOLHA DO SUL,BAGÉ,n/d,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR,4301602
id5163,Jornal,FOLHA DO SUL GAUCHO,BAGÉ,n/d,RS,Rio Grande do Sul,Sul,Brasil,Adjori-Rs,4301602
id5717,Jornal,MINUANO,BAGÉ,n/d,RS,Rio Grande do Sul,Sul,Brasil,Central de Diários,4301602
id5718,Jornal,FOLHA DO SUL,BAGÉ,n/d,RS,Rio Grande do Sul,Sul,Brasil,Central de Diários,4301602
id114,Jornal,JORNAL DA REGIAO,BAIXA GRANDE,n/d,BA,Bahia,Nordeste,Brasil,Secom/PR,2902609
id64,Online,ACONTECE NA BAHIA,BAIXA GRANDE,n/d,BA,Bahia,Nordeste,Brasil,Secom/PR,2902609
id440,Jornal,O REGIONAL,BAIXO GUANDU,n/d,ES,Espírito Santo,Sudeste,Brasil,Secom/PR,3200805
id5376,Jornal,GAZETA DO ARROIO,BALNEÁRIO ARROIO DO SILVA,n/d,SC,Santa Catarina,Sul,Brasil,Adjori-Sc,4201950
id2761,Online,JORNAL TRIBUNA,BALNEÁRIO CAMBORIÚ,n/d,SC,Santa Catarina,Sul,Brasil,Secom/PR,4202008
id2762,Online,PAGINA 3 EXPRESSO,BALNEÁRIO CAMBORIÚ,n/d,SC,Santa Catarina,Sul,Brasil,Secom/PR,4202008
id2763,Online,NOTÍCIA JÁ,BALNEÁRIO CAMBORIÚ,n/d,SC,Santa Catarina,Sul,Brasil,Secom/PR,4202008
id2764,Online,PORTAL MENINA,BALNEÁRIO CAMBORIÚ,n/d,SC,Santa Catarina,Sul,Brasil,Secom/PR,4202008
id2893,Jornal,BEM ESTAR,BALNEÁRIO CAMBORIÚ,n/d,SC,Santa Catarina,Sul,Brasil,Secom/PR,4202008
id2894,Jornal,JORNAL BOCA,BALNEÁRIO CAMBORIÚ,n/d,SC,Santa Catarina,Sul,Brasil,Secom/PR,4202008
id2895,Jornal,PAGINA 3,BALNEÁRIO CAMBORIÚ,n/d,SC,Santa Catarina,Sul,Brasil,Secom/PR,4202008
id2896,Jornal,FOLHA DO LITORAL (EX - BRAVOS AMORES),BALNEÁRIO CAMBORIÚ,n/d,SC,Santa Catarina,Sul,Brasil,Secom/PR,4202008
id2897,Jornal,BOLSAO DE NEGOCIOS,BALNEÁRIO CAMBORIÚ,n/d,SC,Santa Catarina,Sul,Brasil,Secom/PR,4202008
id2898,Jornal,JN JORNAL BC ( EX- JORNAL DE BALNEARIO CAMBORIU),BALNEÁRIO CAMBORIÚ,n/d,SC,Santa Catarina,Sul,Brasil,Secom/PR,4202008
id2899,Jornal,TRIBUNA CATARINENSE,BALNEÁRIO CAMBORIÚ,n/d,SC,Santa Catarina,Sul,Brasil,Secom/PR,4202008
id2900,Jornal,VOZ DO VALE,BALNEÁRIO CAMBORIÚ,n/d,SC,Santa Catarina,Sul,Brasil,Secom/PR,4202008
id2901,Jornal,TRIBUNA SC,BALNEÁRIO CAMBORIÚ,n/d,SC,Santa Catarina,Sul,Brasil,Secom/PR,4202008
id2902,Jornal,JORNAL EXPRESSO,BALNEÁRIO CAMBORIÚ,n/d,SC,Santa Catarina,Sul,Brasil,Secom/PR,4202008
id5377,Jornal,SUL CATARINENSE,BALNEÁRIO GAIVOTA,n/d,SC,Santa Catarina,Sul,Brasil,Adjori-Sc,4202073
id4939,Jornal,EXPRESSO DAS PRAIAS,BALNEÁRIO PIÇARRAS,n/d,SC,Santa Catarina,Sul,Brasil,Atlas da Notícia,4212809
id5378,Jornal,JORNAL DO COMÉRCIO,BALNEÁRIO PIÇARRAS,n/d,SC,Santa Catarina,Sul,Brasil,Adjori-Sc,4212809
id5164,Jornal,BALNEÁRIO PINHALENSE,BALNEÁRIO PINHAL,n/d,RS,Rio Grande do Sul,Sul,Brasil,Adjori-Rs,4301636
id5165,Jornal,JORNAL A COLMÉIA,BALNEÁRIO PINHAL,n/d,RS,Rio Grande do Sul,Sul,Brasil,Adjori-Rs,4301636
id5379,Jornal,JORNAL DO RINCÃO,BALNEÁRIO RINCÃO,n/d,SC,Santa Catarina,Sul,Brasil,Adjori-Sc,4220000
id706,Jornal,FOLHA DO CERRADO,BALSAS,n/d,MA,Maranhão,Nordeste,Brasil,Secom/PR,2101400
id832,Jornal,JORNAL DA CANASTRA,BAMBUÍ,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR,3105103
id833,Jornal,TRIBUNA INDEPENDENTE,BAMBUÍ,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR,3105103
id834,Jornal,VANGUARDA,BAMBUÍ,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR,3105103
id1645,Jornal,FOLHA DO NORTE,BANDEIRANTES,n/d,PR,Paraná,Sul,Brasil,Secom/PR,"Nome_Município
BANDEIRANTES    4102406
BANDEIRANTES    5001508
Name: Código Município Completo, dtype: int64"
id5533,Jornal,JORNAL FOLHA DO NORTE PARANAENSE,BANDEIRANTES,n/d,PR,Paraná,Sul,Brasil,Adjori-Pr,"Nome_Município
BANDEIRANTES    4102406
BANDEIRANTES    5001508
Name: Código Município Completo, dtype: int64"
id835,Jornal,JORNAL DE SABADO,BARBACENA,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR,3105608
id836,Jornal,FOLHA DE NEGOCIOS,BARBACENA,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR,3105608
id180,Online,BLOG CARIRI,BARBALHA,n/d,CE,Ceará,Nordeste,Brasil,Secom/PR,2301901
id5559,Jornal,CANDEIA,BARIRI,n/d,SP,São Paulo,Sudeste,Brasil,Adjori-SP,3505203
id3999,Jornal,ET 205 (EX EXPRESSO TIETE),BARRA BONITA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,"Nome_Município
BARRA BONITA    3505302
BARRA BONITA    4202099
Name: Código Município Completo, dtype: int64"
id441,Jornal,O IMPACTO,BARRA DE SÃO FRANCISCO,n/d,ES,Espírito Santo,Sudeste,Brasil,Secom/PR,3200904
id442,Jornal,O VIGILANTE,BARRA DE SÃO FRANCISCO,n/d,ES,Espírito Santo,Sudeste,Brasil,Secom/PR,3200904
id1325,Jornal,A SEMANA,BARRA DO GARÇAS,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR,5101803
id1326,Jornal,A GAZETA DO VALE DO ARAGUAIA,BARRA DO GARÇAS,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR,5101803
id1327,Jornal,TRIBUNA DO ARAGUAIA,BARRA DO GARÇAS,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR,5101803
id1328,Jornal,NOTICIAS DOS MUNICIPIOS,BARRA DO GARÇAS,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR,5101803
id2012,Jornal,CENTRO SUL,BARRA DO PIRAÍ,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,3300308
id2013,Jornal,O BARRENSE,BARRA DO PIRAÍ,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,3300308
id5166,Jornal,NOVO TEMPO,BARRA DO RIBEIRO,n/d,RS,Rio Grande do Sul,Sul,Brasil,Adjori-Rs,4301909
id5167,Jornal,JORNAL DA BARRA,BARRA FUNDA,n/d,RS,Rio Grande do Sul,Sul,Brasil,Adjori-Rs,4301958
id2014,Jornal,JORNAL DA COMUNICAÇAO,BARRA MANSA,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,3300407
id2015,Jornal,FOLHA DO INTERIOR,BARRA MANSA,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,3300407
id2016,Jornal,GAZETA GOSPEL,BARRA MANSA,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,3300407
id2017,Jornal,O LIDER,BARRA MANSA,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,3300407
id4871,Jornal,A VOZ DA CIDADE,BARRA MANSA,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Atlas da Notícia,3300407
id2903,Jornal,O CORREIO DO LITORAL,BARRA VELHA,n/d,SC,Santa Catarina,Sul,Brasil,Secom/PR,4202107
id5546,Jornal,JORNAL TRIBUNA REGIONAL,BARRACÃO,n/d,PR,Paraná,Sul,Brasil,Adjori-Pr,"Nome_Município
BARRACÃO    4102604
BARRACÃO    4301800
Name: Código Município Completo, dtype: int64"
id115,Jornal,NOVOESTE,BARREIRAS,n/d,BA,Bahia,Nordeste,Brasil,Secom/PR,2903201
id116,Jornal,NOVA FRONTEIRA,BARREIRAS,n/d,BA,Bahia,Nordeste,Brasil,Secom/PR,2903201
id117,Jornal,GAZETA DO OESTE,BARREIRAS,n/d,BA,Bahia,Nordeste,Brasil,Secom/PR,2903201
id65,Online,NOVOESTE,BARREIRAS,n/d,BA,Bahia,Nordeste,Brasil,Secom/PR,2903201
id4000,Jornal,MAO UNICA,BARRETOS,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3505500
id4001,Jornal,O DIARIO,BARRETOS,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3505500
id4002,Jornal,MINIJORNAL,BARRETOS,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3505500
id4003,Jornal,A GAZETA REGIONAL,BARRETOS,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3505500
id4005,Jornal,O POVO,BARRETOS,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3505500
id4006,Jornal,A SEMANA DE BARRETOS E REGIAO,BARRETOS,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3505500
id4007,Jornal,A CIDADE DE BARRETOS E REGIÃO,BARRETOS,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3505500
id4974,Jornal,JORNAL A CIDADE,BARRETOS,n/d,SP,São Paulo,Sudeste,Brasil,Atlas da Notícia,3505500
id4984,Jornal,JORNAL DE BARRETOS,BARRETOS,n/d,SP,São Paulo,Sudeste,Brasil,Atlas da Notícia,3505500
id4987,Online,JORNAL DO CIDADÃO,BARRETOS,n/d,SP,São Paulo,Sudeste,Brasil,Atlas da Notícia,3505500
id5010,Jornal,JORNAL O POVO,BARRETOS,n/d,SP,São Paulo,Sudeste,Brasil,Atlas da Notícia,3505500
id5047,Jornal,O DIÁRIO,BARRETOS,n/d,SP,São Paulo,Sudeste,Brasil,Atlas da Notícia,3505500
id5061,Online,O SERTANEJO ONLINE,BARRETOS,n/d,SP,São Paulo,Sudeste,Brasil,Atlas da Notícia,3505500
id5108,Online,REGIÃO NEWS,BARRETOS,n/d,SP,São Paulo,Sudeste,Brasil,Atlas da Notícia,3505500
id3238,Online,CANAL HXD SMART TV,BARUERI,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,3505708
id3239,Online,ATRATIVA,BARUERI,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,3505708
id3240,Online,HSM,BARUERI,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,3505708
id3241,Online,CATHO ONLINE,BARUERI,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,3505708
id3242,Online,UPDATE OR DIE,BARUERI,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,3505708
id3243,Online,REACHLOCAL,BARUERI,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,3505708
id4008,Jornal,OPINIAO NEWS,BARUERI,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,3505708
id4009,Jornal,START,BARUERI,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,3505708
id4010,Jornal,JORNAL NOTICIAS,BARUERI,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,3505708
id4011,Jornal,FOLHA DE ALPHAVILLE,BARUERI,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,3505708
id4012,Jornal,IMPRENSA REGIONAL,BARUERI,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,3505708
id4013,Jornal,VIVA CIDADE,BARUERI,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,3505708
id4014,Jornal,JORNAL CIDADE DE BARUERI,BARUERI,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,3505708
id4879,Online,ALPHA TIMES,BARUERI,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Atlas da Notícia,3505708
id4962,Jornal,GRANJA NEWS,BARUERI,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Atlas da Notícia,3505708
id5560,Jornal,CIDADE DE BARUERI,BARUERI,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Adjori-SP,3505708
id1167,Online,MS NOTICIAS NEWS,BATAGUASSU,n/d,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Secom/PR,5001904
id1214,Jornal,PORTAL MS,BATAGUASSU,n/d,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Secom/PR,5001904
id1215,Jornal,MS NOTICIAS,BATAGUASSU,n/d,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Secom/PR,5001904
id4016,Jornal,O JORNAL,BATATAIS,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3505906
id3244,Online,PAPO FEMININO,BAURU,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3506003
id3245,Online,SPORT LIFE,BAURU,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3506003
id3246,Online,JOÃOBIDU,BAURU,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3506003
id3247,Online,TODATEEN,BAURU,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3506003
id3248,Online,GUIA ASTRAL,BAURU,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3506003
id3249,Online,CASA LINDA,BAURU,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3506003
id3250,Online,SHAPE,BAURU,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3506003
id3251,Online,JORNAL DA CIDADE (JC NET),BAURU,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3506003
id3252,Online,GUIA DA COZINHA,BAURU,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3506003
id3253,Online,GUIA DO TURISTA,BAURU,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3506003
id3254,Online,BOM DIA BAURU,BAURU,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3506003
id3255,Online,BUSINESS CAIPIRA,BAURU,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3506003
id4018,Jornal,BOM DIA BAURU / MARÍLIA (EX BOM DIA BAURU),BAURU,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3506003
id4887,Online,BAURU CHECK,BAURU,n/d,SP,São Paulo,Sudeste,Brasil,Atlas da Notícia,3506003
id5666,Jornal,JORNAL DA CIDADE,BAURU,n/d,SP,São Paulo,Sudeste,Brasil,Central de Diários,3506003
id4019,Jornal,O JORNAL,BEBEDOURO,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3506102
id4020,Jornal,GAZETA DE BEBEDOURO,BEBEDOURO,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3506102
id4021,Jornal,FOLHA DA CIDADE,BEBEDOURO,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3506102
id4022,Jornal,IMPACTO,BEBEDOURO,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3506102
